Crime Against Category,Offense,Sector,Beat,MCPP,Time,Day,Year
2,8,5,B1,4,143,0,2
1,47,8,E1,8,880,0,2
2,53,13,L2,43,697,0,2
2,26,18,Q3,47,1143,6,2
2,54,13,L2,43,1399,6,2
2,12,18,Q3,53,1902,6,2
2,26,13,L2,43,1428,5,2
2,12,19,R2,38,1699,6,2
2,8,13,L2,43,1285,4,2
2,8,18,Q3,47,1339,6,2
2,10,22,U1,50,95,4,2
2,1,7,D3,53,0,3,2
2,10,5,B1,4,0,0,1
2,33,7,D2,47,1650,6,2
2,54,7,D2,47,1650,6,2
2,1,8,E1,8,1753,1,2
1,47,24,W2,1,719,0,2
1,0,5,B1,4,1428,6,2
2,12,5,B1,4,1428,6,2
2,1,22,U2,58,1685,6,2
2,46,22,U3,50,1699,5,2
2,53,22,U2,58,1157,6,2
2,8,5,B1,4,1157,5,2
3,20,7,D2,53,905,6,2
2,12,5,B3,60,432,0,2
2,8,22,U3,50,0,0,2
2,54,22,U3,50,0,0,2
2,33,22,U3,50,0,0,2
2,54,5,B2,44,1263,6,2
2,54,15,N2,6,354,6,2
2,8,5,B3,60,0,6,2
2,53,7,D3,53,1365,6,2
2,1,7,D2,53,438,0,2
2,8,8,E3,20,111,0,2
1,29,12,K3,11,2002,6,2
2,8,5,B1,4,34,0,2
2,1,5,B3,60,1522,6,2
2,50,8,E3,20,2039,6,2
3,15,8,E3,20,2039,6,2
2,33,15,N2,59,0,5,2
2,54,22,U1,58,1157,1,2
3,56,8,E3,20,1803,6,2
1,29,8,E3,8,1683,6,2
1,0,5,B2,21,1861,6,2
1,0,5,B3,21,1715,6,2
1,0,19,R2,12,1734,6,2
2,12,19,R2,12,1734,6,2
2,54,7,D3,18,1769,6,2
2,18,22,U1,58,1339,6,2
2,33,5,B3,60,1244,6,2
2,54,18,Q2,47,1606,5,2
2,1,22,U3,52,1707,6,2
2,46,13,L2,43,681,2,2
2,54,8,E3,20,276,6,2
2,8,18,Q3,47,984,6,2
2,12,18,Q3,47,586,6,2
1,47,8,E3,20,1522,6,2
2,33,18,Q2,47,1339,3,2
2,18,7,D3,53,1157,6,2
2,44,22,U2,58,1397,6,2
2,1,8,E1,8,1269,6,2
2,8,22,U3,50,984,6,2
2,8,5,B3,21,802,4,2
2,12,7,D3,18,0,4,2
2,54,5,B2,44,992,4,2
2,53,18,Q3,47,965,6,2
2,54,8,E1,8,0,5,2
2,46,19,R2,38,1210,6,2
2,8,5,B2,21,952,6,2
2,12,5,B3,60,1699,3,2
2,1,13,L2,43,984,4,2
2,1,5,B2,21,1938,5,2
2,8,24,W2,1,841,6,2
2,53,15,N2,43,0,6,2
2,12,12,K3,11,1086,6,2
2,1,18,Q3,47,1031,6,2
2,33,5,B3,60,811,6,2
2,12,24,W2,1,972,6,2
2,54,24,W2,1,972,6,2
2,54,18,Q2,47,2,4,2
1,47,19,R2,38,984,6,2
1,29,19,R2,38,984,6,2
2,26,18,Q3,47,0,6,0
2,10,5,B3,60,354,6,2
2,1,24,W2,37,953,6,2
2,8,8,E1,8,1606,5,2
2,1,13,L2,43,774,4,2
2,50,22,U1,58,745,6,2
2,33,19,R2,59,95,6,2
2,54,19,R2,59,95,6,2
2,12,7,D2,53,0,6,2
2,53,7,D2,53,0,6,2
2,1,15,N2,6,1199,5,2
2,53,15,N2,6,1199,5,2
2,33,5,B2,4,823,5,2
1,47,8,E3,20,640,6,2
2,54,15,N2,43,655,6,2
2,12,15,N2,43,655,6,2
2,12,22,U1,58,1522,5,2
2,53,5,B3,21,2008,5,2
2,53,18,Q3,53,1478,5,2
2,53,22,U2,58,1606,5,2
2,54,5,B1,4,1339,4,2
2,53,5,B1,4,1517,5,2
1,29,22,U3,52,1499,5,2
2,53,5,B1,4,1806,3,2
2,12,7,D2,47,296,6,2
2,1,7,D3,53,1790,0,2
2,53,18,Q3,47,1285,5,2
2,8,7,D3,53,859,3,2
2,53,22,U2,58,1593,4,2
1,29,5,B1,4,1902,4,2
2,8,7,D3,53,1606,3,2
2,54,8,E1,8,1806,4,2
2,8,8,E1,8,474,6,2
1,0,12,K3,11,481,6,2
2,53,24,W2,1,191,5,2
2,8,5,B3,60,1955,6,2
2,53,8,E3,8,243,6,2
1,47,5,B3,60,2069,5,2
1,0,18,Q3,47,206,6,2
2,12,22,U2,58,2095,5,2
2,12,22,U2,58,8,6,2
1,0,22,U2,58,8,6,2
1,47,19,R2,12,16,6,2
3,13,5,B2,21,1932,5,2
1,31,12,K3,46,1650,5,2
1,43,12,K3,46,1650,5,2
2,12,22,U1,58,1949,5,2
1,0,18,Q3,53,1787,5,2
2,8,13,L2,43,1906,5,2
2,8,22,U3,52,1888,5,2
1,0,5,B2,21,1499,5,2
2,12,5,B2,21,1499,5,2
2,33,5,B3,60,1157,4,2
2,54,22,U2,58,0,4,2
2,44,15,N2,43,1606,5,2
2,53,15,N2,43,1542,5,2
1,47,5,B2,4,1235,5,2
2,46,22,U1,50,1244,5,2
2,54,13,L2,43,1422,5,2
1,47,5,B2,21,1372,5,2
2,12,5,B2,21,1372,5,2
1,29,15,N2,43,1141,5,2
2,8,22,U2,58,661,4,2
1,47,7,D3,53,1261,5,2
2,53,8,E3,8,0,6,2
2,51,12,K3,11,1302,5,2
1,47,12,K3,11,1157,5,2
2,54,22,U3,52,1562,4,2
2,8,22,U3,52,1157,4,2
2,53,5,B3,60,1753,4,2
2,8,18,Q2,47,1699,4,2
2,46,5,B2,21,984,5,2
2,8,19,R2,41,1241,6,2
3,13,19,R2,38,689,5,2
2,33,22,U3,50,396,5,2
1,47,5,B3,21,721,5,2
2,54,8,E1,8,34,4,2
2,53,5,B3,21,1902,4,2
2,53,8,E1,8,1699,4,2
2,53,22,U3,52,371,2,2
2,1,22,U3,52,371,2,2
2,1,5,B3,60,768,5,2
2,33,24,W2,1,1650,4,2
2,33,19,R2,38,1676,4,2
2,8,5,B3,60,50,2,2
2,54,7,D3,18,1522,4,2
2,53,22,U1,50,231,5,2
1,47,15,N2,43,984,4,2
2,8,7,D3,53,1978,4,2
2,53,18,Q2,47,877,5,2
2,8,7,D3,18,1478,4,2
2,1,8,E3,20,2105,4,2
2,1,19,R2,38,341,5,2
2,1,22,U1,58,1522,4,2
2,33,5,B2,44,1339,4,2
2,51,19,R2,12,528,5,2
2,44,19,R2,38,528,5,2
2,53,22,U1,58,1522,3,2
2,53,7,D3,53,631,4,2
2,53,12,K3,11,41,5,2
2,54,8,E3,20,661,0,2
2,53,22,U1,58,2118,1,2
2,46,13,L2,43,1388,4,2
2,26,5,B3,60,231,4,2
2,26,8,E1,8,1031,4,1
2,53,24,W2,1,1415,4,2
2,12,5,B1,4,445,4,2
2,1,7,D3,53,1391,1,2
2,54,13,L2,43,1327,4,2
2,1,5,B2,44,839,2,2
2,1,12,K3,11,318,4,2
2,53,7,D2,47,231,4,2
2,53,5,B1,4,354,4,2
2,1,18,Q2,47,1216,4,2
1,29,7,D2,47,1955,4,2
2,12,7,D2,47,143,5,2
2,33,8,E3,20,2008,4,2
2,54,8,E3,20,2008,5,2
1,0,22,U2,58,294,5,2
1,47,8,E3,20,933,4,2
1,47,7,D3,53,41,5,2
2,12,7,D3,53,41,5,2
2,44,22,U1,50,52,5,2
2,12,8,E1,8,95,5,2
2,44,5,B1,4,1884,3,2
2,8,5,B3,60,741,4,2
1,0,24,W2,1,1869,4,2
1,0,8,E1,8,2014,4,2
2,33,7,D3,53,1244,4,2
2,46,15,N2,43,1705,4,2
2,8,22,U3,52,1650,4,2
2,51,7,D3,53,1542,3,2
2,51,5,B3,60,1522,3,2
2,46,12,K3,11,1688,4,2
1,47,19,R2,12,1584,4,2
2,12,18,Q3,47,1428,3,2
2,46,5,B1,4,1422,4,2
2,53,5,B1,4,1469,4,2
1,29,24,W2,1,692,4,2
2,1,22,U1,50,1113,2,2
1,29,7,D2,47,1349,4,2
1,29,15,N2,43,1100,4,2
2,12,5,B2,4,918,4,2
1,0,15,N2,43,1370,4,2
2,54,7,D3,53,549,4,2
2,33,7,D3,53,549,4,2
2,12,22,U2,58,1281,4,2
1,47,7,D3,53,1339,4,2
1,47,8,E1,8,1309,4,2
1,47,12,K3,11,1216,4,2
3,55,12,K3,11,1216,4,2
1,47,15,N2,6,1244,4,2
2,8,8,E1,8,661,4,2
2,12,12,K3,11,979,4,2
3,55,7,D2,53,1118,4,2
2,53,18,Q3,47,1002,4,2
2,54,24,W2,1,231,4,2
2,46,7,D3,53,905,3,2
2,19,8,E3,20,1039,4,2
2,53,7,D2,47,2008,3,2
2,8,5,B2,21,2061,3,2
2,8,13,L2,43,549,4,2
2,8,7,D3,53,0,5,2
2,1,5,B2,4,339,4,2
2,54,19,R2,41,2045,2,2
2,53,19,R2,41,2045,2,2
2,8,5,B3,21,1244,0,2
2,8,7,D2,47,396,4,2
2,8,7,D3,53,0,5,2
3,55,18,Q2,47,0,0,1
1,0,7,D3,53,1699,1,2
2,46,15,N2,6,855,4,2
2,12,22,U1,50,0,3,2
2,8,18,Q3,47,1606,1,2
2,53,8,E3,8,1753,3,2
2,53,5,B1,4,761,4,2
1,29,5,B2,4,1157,3,2
2,17,22,U3,50,0,1,2
2,33,7,D3,18,1753,3,2
2,54,7,D3,18,1753,3,2
2,8,8,E1,8,231,4,2
2,54,24,W2,25,65,4,2
2,53,13,L2,50,1806,3,2
2,33,15,N2,43,508,0,2
2,50,18,Q3,53,842,4,2
1,47,8,E3,20,586,4,2
2,18,8,E1,8,0,1,2
2,8,13,L2,43,322,4,2
1,29,22,U3,58,1877,3,2
2,1,22,U2,58,1902,3,2
2,8,7,D2,47,0,4,2
2,53,22,U2,58,1920,2,2
2,12,5,B3,60,1753,3,2
2,12,22,U2,58,530,3,2
2,1,7,D3,18,586,3,2
2,1,5,B2,4,0,4,2
2,54,5,B2,4,1478,3,2
2,8,19,R2,38,1516,6,2
2,53,5,B2,21,95,2,2
2,12,18,Q2,47,625,3,2
2,53,15,N2,43,1531,0,2
2,12,22,U1,58,1861,2,2
2,53,5,B2,21,34,3,2
2,53,22,U2,58,95,2,2
2,53,8,E1,8,1176,0,2
2,1,22,U3,52,1902,1,2
2,53,19,R2,38,209,2,2
2,53,7,D2,53,984,3,2
2,53,5,B2,21,893,3,2
2,53,18,Q2,47,1522,2,2
2,53,5,B3,60,143,4,2
2,8,5,B2,4,309,4,2
2,8,12,K3,11,1244,5,2
2,10,5,B2,4,508,3,2
2,1,8,E3,20,1004,3,2
2,54,5,B1,4,1076,3,2
2,8,22,U1,50,314,3,2
2,53,15,N2,6,625,2,2
2,8,5,B2,21,477,4,2
2,8,5,B3,21,456,4,2
2,1,5,B1,4,95,5,2
2,54,5,B1,4,933,3,2
2,12,5,B3,60,0,1,2
2,53,22,U1,50,848,3,2
2,8,12,K3,11,462,4,2
1,29,19,R2,12,263,4,2
3,13,5,B3,60,2008,3,2
1,0,5,B3,60,109,4,2
2,44,5,B1,4,0,3,2
2,8,5,B3,60,1989,3,2
1,29,5,B3,60,1989,3,2
2,1,7,D2,53,1166,3,2
2,12,7,D3,53,1627,3,2
3,56,5,B1,4,1986,3,2
1,47,5,B1,4,1986,3,2
1,0,24,W2,37,1810,3,2
1,0,22,U2,58,1627,3,2
1,47,22,U2,58,1627,3,2
1,29,22,U1,50,1593,3,2
1,0,8,E3,20,1492,3,2
3,55,5,B1,4,1460,3,2
1,47,5,B1,4,1537,3,2
2,58,8,E3,20,0,1,2
3,55,8,E1,8,1326,3,2
2,44,12,K3,11,1408,3,2
2,8,5,B2,21,1244,0,2
3,55,19,R2,38,1411,3,2
2,46,19,R2,38,1389,3,2
2,46,22,U3,50,1650,2,2
2,53,18,Q3,47,1009,3,2
2,46,19,R2,38,1337,3,2
1,29,18,Q2,47,560,3,2
2,54,18,Q2,47,1699,3,2
2,46,22,U2,58,1220,3,2
2,8,22,U3,50,1273,3,2
2,46,22,U3,50,1408,2,2
2,53,22,U1,50,1987,2,1
2,53,18,Q2,47,150,3,2
2,53,12,K3,11,1699,2,2
2,46,19,R2,38,1122,3,2
3,55,5,B3,60,1030,3,2
2,8,12,K3,11,0,2,2
1,47,13,L2,43,848,3,2
2,8,5,B1,4,354,3,2
2,8,7,D2,47,32,3,2
2,53,18,Q2,47,0,3,2
2,33,7,D3,18,1606,2,2
2,33,18,Q2,47,1902,2,2
2,33,22,U2,58,638,3,2
2,46,15,N2,43,1825,1,2
1,47,24,W2,1,712,3,2
2,8,24,W2,1,697,3,2
2,1,5,B3,60,1606,1,2
2,54,24,W2,1,1902,2,2
2,33,24,W2,1,1902,2,2
1,47,22,U2,58,719,3,2
2,53,22,U1,50,1806,1,1
2,53,18,Q2,47,95,3,2
2,53,13,L2,43,1902,2,2
2,53,24,W2,1,1699,2,2
2,1,5,B3,60,191,1,2
2,8,24,W2,1,1806,0,2
2,10,22,U2,58,0,3,2
2,53,13,L2,43,1606,2,2
2,8,22,U2,58,0,3,2
2,8,8,E1,8,508,3,2
1,0,12,K3,11,191,3,2
2,18,7,D3,53,0,4,1
3,13,8,E3,20,330,3,2
2,8,5,B2,21,314,6,2
2,53,7,D2,47,2008,2,2
2,53,18,Q3,53,1543,2,2
2,12,5,B3,21,1381,1,2
2,12,22,U2,58,616,3,2
2,53,5,B3,60,535,3,2
2,33,18,Q3,47,551,3,2
2,12,8,E3,20,289,3,2
1,0,5,B3,60,519,3,2
2,8,7,D2,47,0,3,2
2,1,22,U1,58,1257,2,2
2,51,7,D2,53,984,6,2
2,8,7,D3,18,468,3,2
2,51,7,D3,53,1244,1,2
1,0,15,N2,43,468,3,2
2,54,22,U1,58,952,0,2
2,8,7,D3,53,1428,1,2
2,1,12,K3,11,0,0,2
2,51,7,D3,53,1277,4,2
2,12,22,U2,58,1522,2,2
2,1,22,U1,58,1045,1,2
2,53,22,U3,52,1428,1,2
1,29,22,U2,58,1994,2,2
1,0,7,D3,53,1909,3,2
2,18,22,U3,52,0,3,2
1,0,22,U1,50,2118,2,2
2,54,13,L2,43,1522,2,2
2,8,5,B3,60,20,3,2
1,34,8,E1,8,24,3,2
3,56,19,R2,38,1709,2,2
2,12,12,K3,11,53,3,2
1,29,8,E1,8,1906,2,2
2,12,19,R2,12,1894,2,2
1,47,18,Q2,47,1668,2,2
3,55,18,Q3,53,1504,2,2
2,46,12,K3,11,1697,2,2
1,29,12,K3,11,1697,2,2
2,33,22,U3,52,0,2,2
2,46,18,Q3,53,1468,2,2
3,55,15,N2,43,1721,2,2
1,47,18,Q3,47,1699,2,2
2,46,13,L2,43,1649,2,2
2,44,15,N2,43,1516,2,2
2,8,8,E3,20,0,4,2
1,47,8,E3,20,1529,2,2
1,29,19,R2,12,1339,0,2
1,0,22,U2,58,1105,2,2
2,58,12,K3,46,0,1,2
2,46,13,L2,43,1473,2,2
2,33,13,L2,43,1428,1,2
2,12,18,Q2,47,1030,2,2
2,12,12,K3,11,1955,1,2
2,46,19,R2,38,1423,2,2
2,44,7,D3,53,0,2,2
1,0,7,D3,53,1273,2,2
2,19,18,Q2,47,1259,2,2
2,33,5,B3,44,1182,2,2
2,12,5,B3,44,1182,2,2
2,51,19,R2,12,1339,1,2
2,44,15,N2,6,1214,2,2
2,54,5,B3,60,0,6,2
1,47,5,B3,21,972,2,2
1,0,12,K3,11,949,2,2
2,8,22,U2,58,1428,1,2
2,54,5,B3,21,1753,1,2
2,46,19,R2,38,1148,2,2
1,47,12,K3,11,926,2,2
2,54,22,U1,58,1088,3,2
2,1,12,K3,11,1806,1,2
1,29,12,K3,11,857,2,2
3,56,8,E1,8,841,2,2
1,0,8,E1,8,835,2,2
2,1,18,Q2,47,0,4,2
2,53,12,K3,11,868,2,2
2,53,13,L2,43,1715,1,2
1,0,5,B2,4,984,3,2
1,21,13,L2,43,823,2,2
2,58,24,W2,1,0,4,2
2,33,19,R2,12,697,2,2
2,8,22,U2,58,661,1,2
2,1,19,R2,12,727,1,2
2,53,18,Q3,53,2061,1,2
2,51,24,W2,1,1753,5,2
2,12,19,R2,12,1806,1,2
2,1,24,W2,1,848,2,2
2,8,22,U3,52,354,2,2
2,1,22,U3,52,354,2,2
2,53,7,D3,53,239,2,2
2,53,18,Q3,53,1699,1,2
2,53,18,Q3,53,1777,1,2
2,54,18,Q3,53,1806,1,2
2,33,22,U1,50,1806,1,2
2,8,18,Q2,47,1806,5,2
2,8,22,U3,52,420,2,2
2,33,22,U1,58,1902,1,2
2,54,22,U1,58,829,2,2
1,47,18,Q3,47,2037,1,2
1,47,8,E3,20,759,2,2
2,8,7,D3,18,0,2,2
2,46,22,U3,50,1345,0,2
2,54,18,Q2,47,1965,4,2
2,8,15,N2,43,23,1,2
2,46,22,U3,50,826,3,2
2,53,19,R2,12,0,0,2
2,53,7,D2,53,384,2,2
1,0,7,D2,53,392,2,2
2,1,18,Q2,47,1053,1,2
2,54,22,U3,52,0,4,2
2,8,22,U2,58,1806,3,2
2,50,5,B3,21,427,2,2
2,1,7,D2,47,1113,4,2
2,8,7,D2,47,531,6,2
2,46,5,B1,4,1199,1,2
2,53,8,E1,8,1650,0,2
2,53,12,K3,16,456,2,2
2,33,22,U3,50,493,2,2
2,54,22,U3,50,493,2,2
2,12,12,K3,11,1130,1,2
2,53,24,W2,1,1339,0,2
2,53,8,E3,20,1606,4,2
2,1,18,Q3,47,428,1,2
2,53,22,U2,58,2123,0,2
2,1,5,B2,21,857,3,2
2,12,8,E3,20,945,4,1
2,53,24,W2,42,1955,0,2
2,8,5,B1,4,1699,5,2
2,8,22,U3,50,330,2,2
2,53,7,D2,53,418,2,2
2,12,22,U1,58,147,2,2
3,56,12,K3,11,2109,1,2
3,13,12,K3,11,2109,1,2
3,15,12,K3,11,2109,1,2
2,50,12,K3,11,2109,1,2
1,0,19,R2,12,1244,1,2
2,33,12,K3,11,625,1,2
2,1,13,L2,43,1542,1,2
2,44,22,U1,58,1562,1,2
1,0,22,U1,58,1562,1,2
1,29,15,N2,43,1522,1,2
1,29,19,R2,12,1581,1,2
2,33,19,R2,12,1339,1,2
1,47,18,Q3,47,1699,1,2
1,29,5,B3,60,1499,1,2
2,44,13,L2,43,1671,1,2
1,29,8,E1,8,1606,1,2
1,0,18,Q3,47,823,1,2
1,47,5,B1,4,1650,1,2
1,29,15,N2,43,1435,1,2
2,53,8,E3,20,1606,0,2
2,54,8,E3,20,1606,0,2
1,48,22,U1,58,0,1,2
1,29,5,B3,60,984,0,2
1,47,7,D2,47,1435,1,2
3,55,8,E3,20,1317,1,2
2,1,7,D2,53,1428,1,2
1,47,22,U2,58,1421,1,2
3,55,7,D3,53,1048,1,2
2,8,5,B1,4,1054,1,2
2,1,5,B2,4,210,2,2
2,8,15,N2,6,1169,1,2
1,29,22,U2,58,1150,1,2
1,43,12,K3,11,191,6,2
2,1,24,W2,1,586,2,2
2,46,19,R2,38,1244,1,2
2,51,13,L2,43,1699,0,2
2,53,13,L2,50,586,1,2
2,53,8,E3,20,900,1,2
2,54,5,B1,4,1522,0,2
2,33,22,U1,58,2008,4,2
2,54,5,B3,60,2008,2,2
2,54,5,B1,4,2037,4,2
2,51,24,W2,1,835,1,2
2,12,7,D2,53,1372,0,2
2,54,8,E1,8,1806,4,2
2,1,13,L2,43,1650,0,2
2,54,19,R2,12,438,1,2
2,53,8,E3,8,95,1,2
2,8,18,Q3,47,1531,0,2
1,29,22,U3,52,886,1,2
2,12,15,N2,6,1492,0,2
2,33,22,U3,52,1902,3,2
2,8,5,B3,21,354,4,2
2,53,5,B3,60,581,1,2
2,1,22,U3,52,1244,2,2
1,47,7,D2,53,930,1,2
1,0,5,B2,21,854,1,2
2,8,5,B3,21,7,0,2
2,1,8,E3,8,0,0,1
2,8,5,B3,60,210,1,2
2,46,13,L2,43,841,1,2
2,54,22,U3,50,0,2,1
2,8,5,B3,21,0,6,2
2,33,24,W2,2,168,1,2
2,8,5,B3,21,396,4,2
2,53,8,E3,8,1531,6,2
2,53,5,B2,21,1902,6,2
2,8,13,L2,43,276,0,2
2,12,13,L2,43,276,0,2
2,12,5,B1,4,802,1,2
2,54,5,B1,4,0,0,0
2,53,22,U1,50,2008,6,2
2,19,22,U2,58,799,1,2
2,12,19,R2,38,703,1,2
2,1,7,D2,47,892,4,2
2,53,18,Q3,47,1372,0,2
2,53,7,D3,18,1157,0,2
2,12,7,D2,53,1484,6,2
2,8,15,N2,6,661,4,2
2,8,5,B3,21,531,1,2
2,10,5,B3,60,95,6,2
2,8,7,D2,47,369,6,2
2,53,24,W2,1,1522,4,2
2,53,5,B2,21,1522,6,2
1,48,15,N2,43,1428,0,2
1,43,15,N2,43,1428,0,2
2,8,22,U3,52,0,1,2
2,8,5,B3,21,381,1,2
1,47,8,E1,8,167,1,2
2,12,15,N2,43,117,1,2
2,12,7,D2,53,1590,0,2
2,46,7,D2,53,1590,0,2
1,29,12,K3,11,0,5,2
1,47,22,U3,58,1076,4,2
3,55,5,B3,60,1478,0,2
2,33,15,N2,43,1157,6,2
2,53,15,N2,43,1157,6,2
2,33,8,E1,8,1645,0,2
2,1,5,B2,4,1609,0,2
1,0,5,B2,21,1810,0,2
2,1,22,U2,58,1856,0,2
2,46,8,E1,8,1593,0,2
2,46,8,E1,8,1806,0,2
2,12,8,E1,8,1806,0,2
2,12,22,U2,58,1650,0,2
2,51,18,Q2,47,1516,0,2
2,8,15,N2,43,1699,6,2
1,0,22,U3,52,1536,0,2
2,58,22,U1,50,0,3,2
3,15,13,L2,43,1386,0,2
2,50,13,L2,43,1386,0,2
2,8,5,B1,4,329,0,2
2,33,22,U3,52,1699,6,2
2,51,8,E1,8,1228,0,2
2,46,13,L2,43,1195,0,2
2,12,7,D2,53,1265,0,2
2,33,22,U2,58,1157,6,2
2,58,24,W2,2,0,4,2
2,53,5,B3,21,984,6,2
2,12,5,B2,21,1902,6,2
2,8,8,E3,20,2008,5,2
2,33,15,N2,43,1699,6,2
2,1,7,D2,47,354,5,2
2,12,5,B3,21,1157,3,2
2,53,18,Q2,47,586,0,2
2,53,18,Q3,53,95,3,2
2,12,22,U2,58,1902,6,2
3,55,5,B1,4,692,0,2
2,8,13,L2,43,330,0,2
2,46,7,D3,53,738,0,2
2,54,18,Q2,47,1606,1,2
3,55,13,L2,43,817,0,2
2,33,24,W2,37,835,0,2
2,1,24,W2,1,972,2,2
2,53,5,B1,4,848,0,2
2,1,22,U3,50,823,4,2
2,53,12,K3,11,191,0,2
2,12,22,U3,52,905,5,1
2,53,12,K3,11,1562,6,2
2,53,13,L2,43,1623,5,2
3,55,8,E1,8,714,0,2
2,8,24,W2,1,456,6,2
2,46,7,D3,53,659,0,2
2,58,5,B2,21,527,0,2
2,8,5,B2,21,449,0,2
2,8,13,L2,43,0,0,2
2,8,7,D2,53,1522,3,2
2,53,22,U1,50,1987,5,2
2,53,22,U2,58,168,6,2
2,8,5,B3,21,354,4,2
2,53,22,U2,58,396,0,2
2,12,19,R2,12,1381,6,2
2,53,12,K3,11,0,6,2
2,8,18,Q2,47,276,6,2
2,12,22,U3,52,214,0,2
2,33,5,B2,59,0,4,2
2,1,5,B2,4,1322,6,2
2,12,22,U2,58,1428,6,2
2,54,5,B3,60,1244,5,2
2,10,13,L2,43,1094,6,2
2,53,13,L2,43,1339,5,2
2,19,22,U2,58,1157,6,2
2,46,5,B1,4,926,6,2
2,53,24,W2,42,978,4,2
2,46,5,B2,4,933,6,2
2,53,5,B1,4,1694,5,2
2,8,5,B2,21,0,1,2
2,58,8,E1,8,0,5,2
2,53,19,R2,12,1676,5,2
2,33,24,W2,2,330,4,2
2,33,24,W2,1,586,5,2
2,54,5,B2,4,1902,3,2
2,33,5,B2,4,1902,3,2
2,51,5,B2,21,1076,5,2
2,33,5,B2,4,1902,4,2
2,54,5,B2,4,1902,4,2
2,33,24,W2,1,1978,4,2
2,33,24,W2,42,688,5,2
2,1,24,W2,42,688,5,2
2,46,12,K3,11,915,4,2
2,12,5,B2,21,1197,0,2
2,8,5,B2,21,1197,0,2
2,33,22,U1,59,2061,4,2
2,33,5,B3,60,0,1,2
2,54,5,B3,60,0,1,2
2,8,22,U3,52,1897,4,2
2,46,13,L2,43,1520,4,2
2,46,13,L2,43,1287,4,2
1,0,8,E1,8,667,4,2
3,55,8,E1,8,667,4,2
2,19,22,U1,50,1381,3,2
2,12,24,W2,1,1784,3,2
1,29,18,Q2,47,0,3,2
2,12,7,D2,53,1045,3,2
2,51,24,W2,1,1353,3,2
2,12,22,U1,52,438,3,2
2,8,22,U1,52,438,3,2
2,1,22,U3,50,1492,2,2
2,8,22,U1,58,0,3,2
2,12,13,L2,43,1760,2,2
2,54,13,L2,43,1499,2,2
2,33,13,L2,43,1499,2,2
2,54,7,D3,18,0,1,2
2,33,7,D3,18,0,2,2
2,33,8,E3,20,1699,1,2
2,54,8,E3,20,1699,1,2
2,33,18,Q2,47,1699,1,2
2,54,18,Q2,47,1699,1,2
2,33,7,D2,47,1753,1,2
2,53,24,W2,42,1902,1,2
2,33,5,B2,21,0,2,2
2,54,5,B2,21,0,2,2
1,47,13,L2,43,898,2,2
2,8,18,Q2,47,1861,0,2
2,8,22,U3,52,1699,5,2
2,33,18,Q2,47,781,6,2
2,8,15,N2,6,168,1,2
2,54,15,N2,6,168,1,2
2,33,22,U1,50,508,2,2
2,54,22,U1,50,508,2,2
2,53,8,E3,8,508,1,2
2,51,13,L2,43,884,2,2
2,53,7,D2,53,755,0,2
2,12,22,U2,58,830,4,2
2,8,7,D3,18,505,0,2
1,0,24,W2,1,0,1,2
2,46,13,L2,43,1339,0,2
2,12,22,U2,58,965,4,2
2,33,18,Q2,47,625,0,2
2,1,22,U3,52,1902,5,2
2,53,7,D2,47,1753,6,2
2,8,5,B1,4,2061,4,2
2,33,24,W2,1,143,0,2
2,54,24,W2,1,143,0,2
2,46,13,L2,43,1883,3,2
2,33,18,Q2,47,1339,5,2
2,46,12,K3,11,802,6,2
2,1,22,U2,58,1806,5,2
2,46,13,L2,43,1244,5,2
2,53,22,U1,50,1955,4,2
2,46,13,L2,43,1078,5,2
2,46,18,Q2,47,436,6,2
2,33,5,B1,4,41,6,2
2,54,5,B1,4,41,6,2
2,54,7,D2,53,1902,3,2
2,33,7,D2,53,1902,3,2
2,50,5,B2,4,1381,5,2
2,33,22,U3,50,823,5,1
2,8,5,B2,21,438,3,2
2,33,5,B1,4,1606,4,2
2,54,5,B1,4,668,5,2
2,33,19,R2,12,1428,2,2
1,48,8,E1,8,0,5,1
2,54,15,N2,43,0,2,2
2,33,5,B2,4,0,0,2
2,54,5,B2,4,0,0,2
2,51,22,U2,58,23,6,2
2,33,24,W2,1,1400,1,2
2,12,13,L2,50,191,1,2
2,8,7,D3,18,921,6,2
2,12,8,E3,8,1562,0,2
2,12,12,K3,11,625,1,2
2,46,13,L2,43,1665,4,2
2,33,13,L2,43,1415,6,2
2,54,13,L2,43,1415,6,2
2,12,15,N2,6,661,6,2
2,12,7,D2,53,0,0,2
2,8,5,B1,4,529,0,2
2,12,12,K3,11,1634,6,2
2,12,7,D3,53,549,6,2
2,8,7,D3,53,549,6,2
2,51,22,U3,50,984,4,2
1,47,24,W2,1,209,6,2
3,56,24,W2,1,209,6,2
3,15,24,W2,1,209,6,2
2,51,13,L2,43,1183,4,2
2,44,8,E3,8,1319,0,2
2,46,8,E3,8,1381,6,2
2,12,22,U1,58,214,5,2
2,8,18,Q2,47,560,6,2
2,8,8,E1,8,984,1,2
2,1,5,B1,4,1428,2,2
2,46,5,B1,4,1277,2,2
2,46,13,L2,43,1574,3,2
2,33,8,E1,8,661,4,2
2,12,5,B3,60,1606,3,2
1,47,8,E3,8,1048,4,2
2,26,8,E1,8,854,1,2
2,8,13,L2,43,191,4,2
2,54,13,L2,43,191,4,2
2,46,22,U3,50,1324,2,2
2,8,18,Q2,47,1478,2,2
